CODCNSLDD,CODIGO,SEEKVIV,CODVIV,CICLO
1119   1000500000000283,635,1119   1635,000000044747,1
1119   1000500000000283,636,1119   1636,000000044748,1
1119   1000500000000283,641,1119   1641,000000044749,1
1119   1000500000000283,642,1119   1642,000000044750,1
1119   1000500000000283,645,1119   1645,000000044751,1
1119   1000500000000283,650,1119   1650,000000044752,1
1119   1000500000000283,657,1119   1657,000000044753,1
1119   1000500000000283,658,1119   1658,000000044754,1
1119   1000500000000283,679,1119   1679,000000044755,1
1119   1000500000000283,681,1119   1681,000000044756,1
1119   1000500000000283,685,1119   1685,000000044757,1
1119   1000500000000283,688,1119   1688,000000044758,1
1119   1000380000000286,707,1119   1707,000000044809,1
1119   1000380000000286,713,1119   1713,000000044810,1
1119   1000380000000286,714,1119   1714,000000044811,1
1119   1000380000000286,737,1119   1737,000000044812,1
1119   1000380000000286,740,1119   1740,000000044813,1
1119   1000380000000286,753,1119   1753,000000044814,1
1119   1000380000000286,767,1119   1767,000000044815,1
1119   1000380000000286,768,1119   1768,000000044816,1
1119   1000380000000286,779,1119   1779,000000044817,1
1119   1000380000000286,781,1119   1781,000000044818,1
1119   1000380000000286,782,1119   1782,000000044819,1
1119   1000380000000286,787,1119   1787,000000044820,1
1119   1000380000000286,788,1119   1788,000000044821,1
1119   1000380000000286,789,1119   1789,000000044822,1
1119   1000380000000286,791,1119   1791,000000044823,1
1119   1000380000000286,792,1119   1792,000000044824,1
1119   1000380000000286,793,1119   1793,000000044825,1
1119   1000380000000286,809,1119   1809,000000044826,1
1119   1000380000000286,810,1119   1810,000000044827,1
1119   1000380000000286,811,1119   1811,000000044828,1
1119   1000380000000286,812,1119   1812,000000044829,1
1119   1000380000000286,813,1119   1813,000000044830,1
1119   1000380000000286,815,1119   1815,000000044831,1
1119   1000380000000286,816,1119   1816,000000044832,1
1119   1000380000000286,818,1119   1818,000000044833,1
1119   1000380000000286,819,1119   1819,000000044834,1
1119   1000380000000286,820,1119   1820,000000044835,1
1119   1000380000000286,822,1119   1822,000000044836,1
1119   1000380000000286,832,1119   1832,000000044837,1
1119   1000380000000286,839,1119   1839,000000044838,1
1119   1000380000000286,840,1119   1840,000000044839,1
1119   1000380000000286,841,1119   1841,000000044840,1
1119   1000380000000286,842,1119   1842,000000044841,1
1119   1000380000000286,845,1119   1845,000000044842,1
1119   1000380000000286,847,1119   1847,000000044843,1
1119   1000380000000286,853,1119   1853,000000044844,1
1119   1000380000000286,854,1119   1854,000000044845,1
1119   1000380000000286,855,1119   1855,000000044846,1
1119   1000380000000286,856,1119   1856,000000044847,1
1119   1000380000000286,859,1119   1859,000000044848,1
1119   1000380000000286,862,1119   1862,000000044849,1
1119   1000380000000286,863,1119   1863,000000044850,1
1119   1000380000000286,864,1119   1864,000000044851,1
1119   1000380000000286,866,1119   1866,000000044852,1
1119   1000380000000286,868,1119   1868,000000044853,1
1119   1000380000000286,869,1119   1869,000000044854,1
1119   1000380000000286,883,1119   1883,000000044855,1
1119   1000380000000286,884,1119   1884,000000044856,1
1119   1000380000000286,885,1119   1885,000000044857,1
1119   1000380000000286,886,1119   1886,000000044858,1
1119   1000380000000286,889,1119   1889,000000044859,1
1119   1000380000000286,890,1119   1890,000000044860,1
1119   1000380000000286,899,1119   1899,000000044861,1
1119   1000380000000286,900,1119   1900,000000044862,1
1119   1000380000000286,903,1119   1903,000000044863,1
1119   1000380000000286,904,1119   1904,000000044864,1
1119   1000380000000286,909,1119   1909,000000044865,1
1119   1000380000000286,910,1119   1910,000000044866,1
1119   1000380000000286,914,1119   1914,000000044867,1
1119   1000380000000286,915,1119   1915,000000044868,1
1119   1000380000000286,916,1119   1916,000000044869,1
1119   1000380000000286,918,1119   1918,000000044870,1
1119   1000380000000286,919,1119   1919,000000044871,1
1119   1000380000000286,923,1119   1923,000000044872,1
1119   1000380000000286,925,1119   1925,000000044873,1
1119   1000380000000286,931,1119   1931,000000044874,1
1119   1000380000000286,939,1119   1939,000000044875,1
1119   1000380000000286,941,1119   1941,000000044876,1
1119   1000380000000286,943,1119   1943,000000044877,1
1119   1000380000000286,944,1119   1944,000000044878,1
1119   1000380000000286,952,1119   1952,000000044879,1
1119   1000380000000286,957,1119   1957,000000044880,1
1119   1000380000000286,966,1119   1966,000000044881,1
1119   1000380000000286,970,1119   1970,000000044882,1
1119   1000380000000286,971,1119   1971,000000044883,1
1119   1000380000000286,973,1119   1973,000000044884,1
1119   1000380000000286,979,1119   1979,000000044885,1
1119   1000380000000286,981,1119   1981,000000044886,1
1119   1000380000000286,983,1119   1983,000000044887,1
1119   1000380000000286,993,1119   1993,000000044888,1
1119   1000380000000286,994,1119   1994,000000044889,1
1119   1000380000000286,995,1119   1995,000000044890,1
1119   1000380000000286,997,1119   1997,000000044891,1
1119   1000380000000286,1002,1119   11002,000000044892,1
1119   1000380000000286,1006,1119   11006,000000044893,1
1119   1000380000000286,1009,1119   11009,000000044894,1
1119   1000380000000286,1010,1119   11010,000000044895,1
1119   1000380000000286,1018,1119   11018,000000044896,1
1119   1000380000000286,1019,1119   11019,000000044897,1
1119   1000380000000286,1020,1119   11020,000000044898,1
1119   1000380000000286,1021,1119   11021,000000044899,1
1119   1000380000000286,1022,1119   11022,000000044900,1
1119   1000380000000286,1023,1119   11023,000000044901,1
1119   1000380000000286,1026,1119   11026,000000044902,1
1119   1000380000000286,1027,1119   11027,000000044903,1
1119   1000380000000286,1040,1119   11040,000000044904,1
1119   1000380000000286,1049,1119   11049,000000044905,1
1119   1000380000000286,1051,1119   11051,000000044906,1
1119   1000380000000286,1053,1119   11053,000000044907,1
1119   1000380000000286,1056,1119   11056,000000044908,1
1119   1000380000000286,1057,1119   11057,000000044909,1
1119   1000380000000286,1066,1119   11066,000000044910,1
1119   1000380000000286,1068,1119   11068,000000044911,1
1119   1000380000000286,1069,1119   11069,000000044912,1
1119   1000380000000286,1072,1119   11072,000000044913,1
1119   1000380000000286,1073,1119   11073,000000044914,1
1119   1000380000000286,1074,1119   11074,000000044915,1
1119   1000380000000286,1075,1119   11075,000000044916,1
1119   1000380000000286,1076,1119   11076,000000044917,1
1119   1000380000000286,1079,1119   11079,000000044918,1
1119   1000380000000286,1082,1119   11082,000000044919,1
1119   1000380000000286,1091,1119   11091,000000044920,1
1119   1000380000000286,1093,1119   11093,000000044921,1
1119   1000380000000286,1096,1119   11096,000000044922,1
1119   1000380000000286,1098,1119   11098,000000044923,1
1119   1000380000000286,1106,1119   11106,000000044924,1
1119   1000380000000286,1113,1119   11113,000000044925,1
1119   1000380000000286,1140,1119   11140,000000044926,1
1119   1000380000000286,1143,1119   11143,000000044927,1
1119   1000380000000286,1150,1119   11150,000000044928,1
1119   1000380000000286,1153,1119   11153,000000044929,1
1119   1000380000000286,1154,1119   11154,000000044930,1
1119   1000380000000286,1155,1119   11155,000000044931,1
1119   1000380000000286,1156,1119   11156,000000044932,1
1119   1000380000000286,1157,1119   11157,000000044933,1
1119   1000380000000286,1164,1119   11164,000000044934,1
1119   1000380000000286,1173,1119   11173,000000044935,1
1119   1000380000000286,1174,1119   11174,000000044936,1
1119   1000380000000286,1175,1119   11175,000000044937,1
1119   1000380000000286,1176,1119   11176,000000044938,1
1119   1000380000000286,1181,1119   11181,000000044939,1
1119   1000380000000286,1182,1119   11182,000000044940,1
1119   1000380000000286,1183,1119   11183,000000044941,1
1119   1000380000000286,1184,1119   11184,000000044942,1
1119   1000380000000286,1185,1119   11185,000000044943,1
1119   1000380000000286,1186,1119   11186,000000044944,1
1119   1000380000000286,1187,1119   11187,000000044945,1
1119   1000380000000286,1193,1119   11193,000000044946,1
1119   1000380000000286,1194,1119   11194,000000044947,1
1119   1000380000000286,1195,1119   11195,000000044948,1
1119   1000380000000286,1196,1119   11196,000000044949,1
1119   1000380000000286,1198,1119   11198,000000044950,1
1119   1000380000000286,1199,1119   11199,000000044951,1
1119   1000380000000286,1210,1119   11210,000000044952,1
1119   1000380000000286,1211,1119   11211,000000044953,1
1119   1000380000000286,1218,1119   11218,000000044954,1
1119   1000380000000286,1220,1119   11220,000000044955,1
1119   1000380000000286,1221,1119   11221,000000044956,1
1119   1000380000000286,1222,1119   11222,000000044957,1
1119   1000380000000286,1223,1119   11223,000000044958,1
1119   1000380000000286,1224,1119   11224,000000044959,1
1119   1000380000000286,1226,1119   11226,000000044960,1
1119   1000380000000286,1228,1119   11228,000000044961,1
1119   1000380000000286,1229,1119   11229,000000044962,1
1119   1000380000000286,1230,1119   11230,000000044963,1
1119   1000380000000286,1232,1119   11232,000000044964,1
1119   1000380000000286,1234,1119   11234,000000044965,1
1119   1000380000000286,1240,1119   11240,000000044966,1
1119   1000380000000286,1241,1119   11241,000000044967,1
1119   1000380000000286,1242,1119   11242,000000044968,1
1119   1000380000000286,1243,1119   11243,000000044969,1
1119   1000380000000286,1246,1119   11246,000000044970,1
1119   1000380000000286,1247,1119   11247,000000044971,1
1119   1000380000000286,1253,1119   11253,000000044972,1
1119   1000380000000286,1258,1119   11258,000000044973,1
1119   1000380000000286,1259,1119   11259,000000044974,1
1119   1000380000000286,1260,1119   11260,000000044975,1
1119   1000380000000286,1266,1119   11266,000000044976,1
1119   1000380000000286,1277,1119   11277,000000044977,1
1119   1000380000000286,1282,1119   11282,000000044978,1
1119   1000380000000286,1283,1119   11283,000000044979,1
1119   1000380000000286,1286,1119   11286,000000044980,1
1119   1000380000000286,1287,1119   11287,000000044981,1
1119   1000380000000286,1288,1119   11288,000000044982,1
1119   1000380000000286,1289,1119   11289,000000044983,1
1119   1000380000000286,1291,1119   11291,000000044984,1
1119   1000380000000286,1296,1119   11296,000000044985,1
1119   1000380000000286,1297,1119   11297,000000044986,1
1119   1000380000000286,1298,1119   11298,000000044987,1
1119   1000380000000286,1299,1119   11299,000000044988,1
1119   1000380000000286,1300,1119   11300,000000044989,1
1119   1000380000000286,1301,1119   11301,000000044990,1
1119   1000380000000286,1324,1119   11324,000000044991,1
1119   1000380000000286,1325,1119   11325,000000044992,1
1119   1000380000000286,1326,1119   11326,000000044993,1
1119   1000380000000286,1327,1119   11327,000000044994,1
1119   1000380000000286,1328,1119   11328,000000044995,1
1119   1000380000000286,1338,1119   11338,000000044996,1
1119   1000380000000286,1339,1119   11339,000000044997,1
1119   1000380000000286,1340,1119   11340,000000044998,1
1119   1000380000000286,1343,1119   11343,000000044999,1
1119   1000380000000286,1345,1119   11345,000000045000,1
1119   1000380000000286,1368,1119   11368,000000045001,1
1119   1000380000000286,1397,1119   11397,000000045002,1
1119   1000380000000286,1399,1119   11399,000000045003,1
1119   1000380000000286,1402,1119   11402,000000045004,1
1119   1000380000000286,1403,1119   11403,000000045005,1
1119   1000380000000286,1404,1119   11404,000000045006,1
1119   1000380000000286,1406,1119   11406,000000045007,1
1119   1000380000000286,1409,1119   11409,000000045008,1
1119   1000380000000286,707,1119   1707,000000044809,1
1119   1000380000000286,713,1119   1713,000000044810,1
1119   1000380000000286,714,1119   1714,000000044811,1
1119   1000380000000286,737,1119   1737,000000044812,1
1119   1000380000000286,740,1119   1740,000000044813,1
1119   1000380000000286,753,1119   1753,000000044814,1
1119   1000380000000286,767,1119   1767,000000044815,1
1119   1000380000000286,768,1119   1768,000000044816,1
1119   1000380000000286,779,1119   1779,000000044817,1
1119   1000380000000286,781,1119   1781,000000044818,1
1119   1000380000000286,782,1119   1782,000000044819,1
1119   1000380000000286,787,1119   1787,000000044820,1
1119   1000380000000286,788,1119   1788,000000044821,1
1119   1000380000000286,789,1119   1789,000000044822,1
1119   1000380000000286,791,1119   1791,000000044823,1
1119   1000380000000286,792,1119   1792,000000044824,1
1119   1000380000000286,793,1119   1793,000000044825,1
1119   1000380000000286,809,1119   1809,000000044826,1
1119   1000380000000286,810,1119   1810,000000044827,1
1119   1000380000000286,811,1119   1811,000000044828,1
1119   1000380000000286,812,1119   1812,000000044829,1
1119   1000380000000286,813,1119   1813,000000044830,1
1119   1000380000000286,815,1119   1815,000000044831,1
1119   1000380000000286,816,1119   1816,000000044832,1
1119   1000380000000286,818,1119   1818,000000044833,1
1119   1000380000000286,819,1119   1819,000000044834,1
1119   1000380000000286,820,1119   1820,000000044835,1
1119   1000380000000286,822,1119   1822,000000044836,1
1119   1000380000000286,832,1119   1832,000000044837,1
1119   1000380000000286,839,1119   1839,000000044838,1
1119   1000380000000286,840,1119   1840,000000044839,1
1119   1000380000000286,841,1119   1841,000000044840,1
1119   1000380000000286,842,1119   1842,000000044841,1
1119   1000380000000286,845,1119   1845,000000044842,1
1119   1000380000000286,847,1119   1847,000000044843,1
1119   1000380000000286,853,1119   1853,000000044844,1
1119   1000380000000286,854,1119   1854,000000044845,1
1119   1000380000000286,855,1119   1855,000000044846,1
1119   1000380000000286,856,1119   1856,000000044847,1
1119   1000380000000286,859,1119   1859,000000044848,1
1119   1000380000000286,862,1119   1862,000000044849,1
1119   1000380000000286,863,1119   1863,000000044850,1
1119   1000380000000286,864,1119   1864,000000044851,1
1119   1000380000000286,866,1119   1866,000000044852,1
1119   1000380000000286,868,1119   1868,000000044853,1
1119   1000380000000286,869,1119   1869,000000044854,1
1119   1000380000000286,883,1119   1883,000000044855,1
1119   1000380000000286,884,1119   1884,000000044856,1
1119   1000380000000286,885,1119   1885,000000044857,1
1119   1000380000000286,886,1119   1886,000000044858,1
1119   1000380000000286,889,1119   1889,000000044859,1
1119   1000380000000286,890,1119   1890,000000044860,1
1119   1000380000000286,899,1119   1899,000000044861,1
1119   1000380000000286,900,1119   1900,000000044862,1
1119   1000380000000286,903,1119   1903,000000044863,1
1119   1000380000000286,904,1119   1904,000000044864,1
1119   1000380000000286,909,1119   1909,000000044865,1
1119   1000380000000286,910,1119   1910,000000044866,1
1119   1000380000000286,914,1119   1914,000000044867,1
1119   1000380000000286,915,1119   1915,000000044868,1
1119   1000380000000286,916,1119   1916,000000044869,1
1119   1000380000000286,918,1119   1918,000000044870,1
1119   1000380000000286,919,1119   1919,000000044871,1
1119   1000380000000286,923,1119   1923,000000044872,1
1119   1000380000000286,925,1119   1925,000000044873,1
1119   1000380000000286,931,1119   1931,000000044874,1
1119   1000380000000286,939,1119   1939,000000044875,1
1119   1000380000000286,941,1119   1941,000000044876,1
1119   1000380000000286,943,1119   1943,000000044877,1
1119   1000380000000286,944,1119   1944,000000044878,1
1119   1000380000000286,952,1119   1952,000000044879,1
1119   1000380000000286,957,1119   1957,000000044880,1
1119   1000380000000286,966,1119   1966,000000044881,1
1119   1000380000000286,970,1119   1970,000000044882,1
1119   1000380000000286,971,1119   1971,000000044883,1
1119   1000380000000286,973,1119   1973,000000044884,1
1119   1000380000000286,979,1119   1979,000000044885,1
1119   1000380000000286,981,1119   1981,000000044886,1
1119   1000380000000286,983,1119   1983,000000044887,1
1119   1000380000000286,993,1119   1993,000000044888,1
1119   1000380000000286,994,1119   1994,000000044889,1
1119   1000380000000286,995,1119   1995,000000044890,1
1119   1000380000000286,997,1119   1997,000000044891,1
1119   1000380000000286,1002,1119   11002,000000044892,1
1119   1000380000000286,1006,1119   11006,000000044893,1
1119   1000380000000286,1009,1119   11009,000000044894,1
1119   1000380000000286,1010,1119   11010,000000044895,1
1119   1000380000000286,1018,1119   11018,000000044896,1
1119   1000380000000286,1019,1119   11019,000000044897,1
1119   1000380000000286,1020,1119   11020,000000044898,1
1119   1000380000000286,1021,1119   11021,000000044899,1
1119   1000380000000286,1022,1119   11022,000000044900,1
1119   1000380000000286,1023,1119   11023,000000044901,1
1119   1000380000000286,1026,1119   11026,000000044902,1
1119   1000380000000286,1027,1119   11027,000000044903,1
1119   1000380000000286,1040,1119   11040,000000044904,1
1119   1000380000000286,1049,1119   11049,000000044905,1
1119   1000380000000286,1051,1119   11051,000000044906,1
1119   1000380000000286,1053,1119   11053,000000044907,1
1119   1000380000000286,1056,1119   11056,000000044908,1
1119   1000380000000286,1057,1119   11057,000000044909,1
1119   1000380000000286,1066,1119   11066,000000044910,1
1119   1000380000000286,1068,1119   11068,000000044911,1
1119   1000380000000286,1069,1119   11069,000000044912,1
1119   1000380000000286,1072,1119   11072,000000044913,1
1119   1000380000000286,1073,1119   11073,000000044914,1
1119   1000380000000286,1074,1119   11074,000000044915,1
1119   1000380000000286,1075,1119   11075,000000044916,1
1119   1000380000000286,1076,1119   11076,000000044917,1
1119   1000380000000286,1079,1119   11079,000000044918,1
1119   1000380000000286,1082,1119   11082,000000044919,1
1119   1000380000000286,1091,1119   11091,000000044920,1
1119   1000380000000286,1093,1119   11093,000000044921,1
1119   1000380000000286,1096,1119   11096,000000044922,1
1119   1000380000000286,1098,1119   11098,000000044923,1
1119   1000380000000286,1106,1119   11106,000000044924,1
1119   1000380000000286,1113,1119   11113,000000044925,1
1119   1000380000000286,1140,1119   11140,000000044926,1
1119   1000380000000286,1143,1119   11143,000000044927,1
1119   1000380000000286,1150,1119   11150,000000044928,1
1119   1000380000000286,1153,1119   11153,000000044929,1
1119   1000380000000286,1154,1119   11154,000000044930,1
1119   1000380000000286,1155,1119   11155,000000044931,1
1119   1000380000000286,1156,1119   11156,000000044932,1
1119   1000380000000286,1157,1119   11157,000000044933,1
1119   1000380000000286,1164,1119   11164,000000044934,1
1119   1000380000000286,1173,1119   11173,000000044935,1
1119   1000380000000286,1174,1119   11174,000000044936,1
1119   1000380000000286,1175,1119   11175,000000044937,1
1119   1000380000000286,1176,1119   11176,000000044938,1
1119   1000380000000286,1181,1119   11181,000000044939,1
1119   1000380000000286,1182,1119   11182,000000044940,1
1119   1000380000000286,1183,1119   11183,000000044941,1
1119   1000380000000286,1184,1119   11184,000000044942,1
1119   1000380000000286,1185,1119   11185,000000044943,1
1119   1000380000000286,1186,1119   11186,000000044944,1
1119   1000380000000286,1187,1119   11187,000000044945,1
1119   1000380000000286,1193,1119   11193,000000044946,1
1119   1000380000000286,1194,1119   11194,000000044947,1
1119   1000380000000286,1195,1119   11195,000000044948,1
1119   1000380000000286,1196,1119   11196,000000044949,1
1119   1000380000000286,1198,1119   11198,000000044950,1
1119   1000380000000286,1199,1119   11199,000000044951,1
1119   1000380000000286,1210,1119   11210,000000044952,1
1119   1000380000000286,1211,1119   11211,000000044953,1
1119   1000380000000286,1218,1119   11218,000000044954,1
1119   1000380000000286,1220,1119   11220,000000044955,1
1119   1000380000000286,1221,1119   11221,000000044956,1
1119   1000380000000286,1222,1119   11222,000000044957,1
1119   1000380000000286,1223,1119   11223,000000044958,1
1119   1000380000000286,1224,1119   11224,000000044959,1
1119   1000380000000286,1226,1119   11226,000000044960,1
1119   1000380000000286,1228,1119   11228,000000044961,1
1119   1000380000000286,1229,1119   11229,000000044962,1
1119   1000380000000286,1230,1119   11230,000000044963,1
1119   1000380000000286,1232,1119   11232,000000044964,1
1119   1000380000000286,1234,1119   11234,000000044965,1
1119   1000380000000286,1240,1119   11240,000000044966,1
1119   1000380000000286,1241,1119   11241,000000044967,1
1119   1000380000000286,1242,1119   11242,000000044968,1
1119   1000380000000286,1243,1119   11243,000000044969,1
1119   1000380000000286,1246,1119   11246,000000044970,1
1119   1000380000000286,1247,1119   11247,000000044971,1
1119   1000380000000286,1253,1119   11253,000000044972,1
1119   1000380000000286,1258,1119   11258,000000044973,1
1119   1000380000000286,1259,1119   11259,000000044974,1
1119   1000380000000286,1260,1119   11260,000000044975,1
1119   1000380000000286,1266,1119   11266,000000044976,1
1119   1000380000000286,1277,1119   11277,000000044977,1
1119   1000380000000286,1282,1119   11282,000000044978,1
1119   1000380000000286,1283,1119   11283,000000044979,1
1119   1000380000000286,1286,1119   11286,000000044980,1
1119   1000380000000286,1287,1119   11287,000000044981,1
1119   1000380000000286,1288,1119   11288,000000044982,1
1119   1000380000000286,1289,1119   11289,000000044983,1
1119   1000380000000286,1291,1119   11291,000000044984,1
1119   1000380000000286,1296,1119   11296,000000044985,1
1119   1000380000000286,1297,1119   11297,000000044986,1
1119   1000380000000286,1298,1119   11298,000000044987,1
1119   1000380000000286,1299,1119   11299,000000044988,1
1119   1000380000000286,1300,1119   11300,000000044989,1
1119   1000380000000286,1301,1119   11301,000000044990,1
1119   1000380000000286,1324,1119   11324,000000044991,1
1119   1000380000000286,1325,1119   11325,000000044992,1
1119   1000380000000286,1326,1119   11326,000000044993,1
1119   1000380000000286,1327,1119   11327,000000044994,1
1119   1000380000000286,1328,1119   11328,000000044995,1
1119   1000380000000286,1338,1119   11338,000000044996,1
1119   1000380000000286,1339,1119   11339,000000044997,1
1119   1000380000000286,1340,1119   11340,000000044998,1
1119   1000380000000286,1343,1119   11343,000000044999,1
1119   1000380000000286,1345,1119   11345,000000045000,1
1119   1000380000000286,1368,1119   11368,000000045001,1
1119   1000380000000286,1394,1119   11394,000000045002,1
1119   1000380000000286,1397,1119   11397,000000045003,1
1119   1000380000000286,1399,1119   11399,000000045004,1
1119   1000380000000286,1402,1119   11402,000000045005,1
1119   1000380000000286,1403,1119   11403,000000045006,1
1119   1000380000000286,1404,1119   11404,000000045007,1
1119   1000380000000286,1406,1119   11406,000000045008,1
1119   1000380000000286,1409,1119   11409,000000045009,1
1111   1000020000000064,7,1111   17,000000045187,1
1111   1000020000000064,17,1111   117,000000045188,1
1111   1000020000000064,22,1111   122,000000045189,1
1111   1000020000000064,23,1111   123,000000045190,1
1111   1000020000000064,28,1111   128,000000045191,1
1111   1000020000000064,29,1111   129,000000045192,1
1111   1000020000000064,31,1111   131,000000045193,1
1111   1000020000000064,32,1111   132,000000045194,1
1111   1000020000000064,36,1111   136,000000045195,1
1111   1000020000000064,37,1111   137,000000045196,1
1111   1000020000000064,39,1111   139,000000045197,1
1111   1000020000000064,51,1111   151,000000045198,1
1111   1000020000000064,63,1111   163,000000045199,1
1111   1000020000000064,67,1111   167,000000045200,1
1111   1000020000000064,76,1111   176,000000045201,1
1111   1000020000000064,77,1111   177,000000045202,1
1111   1000020000000064,82,1111   182,000000045203,1
1111   1000020000000064,90,1111   190,000000045204,1
1111   1000020000000064,94,1111   194,000000045205,1
1111   1000020000000064,98,1111   198,000000045206,1
1111   1000020000000064,101,1111   1101,000000045207,1
1111   1000020000000064,103,1111   1103,000000045208,1
1111   1000020000000064,107,1111   1107,000000045209,1
1111   1000020000000064,113,1111   1113,000000045210,1
1111   1000020000000064,114,1111   1114,000000045211,1
1111   1000020000000064,115,1111   1115,000000045212,1
1111   1000020000000064,120,1111   1120,000000045213,1
1111   1000020000000064,121,1111   1121,000000045214,1
1111   1000020000000064,123,1111   1123,000000045215,1
1111   1000020000000064,124,1111   1124,000000045216,1
1111   1000020000000064,135,1111   1135,000000045217,1
1111   1000020000000064,154,1111   1154,000000045218,1
1111   1000020000000064,155,1111   1155,000000045219,1
1111   1000020000000064,166,1111   1166,000000045220,1
1111   1000020000000064,167,1111   1167,000000045221,1
1111   1000020000000064,168,1111   1168,000000045222,1
1111   1000020000000064,169,1111   1169,000000045223,1
1111   1000020000000064,185,1111   1185,000000045224,1
1111   1000020000000064,186,1111   1186,000000045225,1
1111   1000020000000064,192,1111   1192,000000045226,1
1111   1000020000000064,193,1111   1193,000000045227,1
1111   1000020000000064,197,1111   1197,000000045228,1
1111   1000020000000064,198,1111   1198,000000045229,1
1111   1000020000000064,200,1111   1200,000000045230,1
1111   1000020000000064,201,1111   1201,000000045231,1
1111   1000020000000064,202,1111   1202,000000045232,1
1111   1000020000000064,208,1111   1208,000000045233,1
1111   1000020000000064,215,1111   1215,000000045234,1
1111   1000020000000064,220,1111   1220,000000045235,1
1111   1000020000000064,232,1111   1232,000000045236,1
1111   1000020000000064,246,1111   1246,000000045237,1
1111   1000020000000064,249,1111   1249,000000045238,1
1111   1000020000000064,257,1111   1257,000000045239,1
1111   1000020000000064,258,1111   1258,000000045240,1
1111   1000020000000064,271,1111   1271,000000045241,1
1111   1000020000000064,281,1111   1281,000000045242,1
1111   1000020000000064,296,1111   1296,000000045243,1
1111   1000020000000064,303,1111   1303,000000045244,1
1111   1000020000000064,307,1111   1307,000000045245,1
1111   1000020000000064,325,1111   1325,000000045246,1
1111   1000020000000064,338,1111   1338,000000045247,1
11110  1000020000000074,4,11110  14,000000045356,1
11110  1000020000000074,6,11110  16,000000045357,1
11110  1000020000000074,8,11110  18,000000045358,1
11110  1000020000000074,10,11110  110,000000045359,1
11110  1000020000000074,12,11110  112,000000045360,1
11110  1000020000000074,14,11110  114,000000045361,1
11110  1000020000000074,15,11110  115,000000045362,1
11110  1000020000000074,23,11110  123,000000045363,1
11110  1000020000000074,24,11110  124,000000045364,1
11110  1000020000000074,26,11110  126,000000045365,1
11110  1000020000000074,29,11110  129,000000045366,1
11110  1000020000000074,32,11110  132,000000045367,1
11110  1000020000000074,36,11110  136,000000045368,1
11110  1000020000000074,37,11110  137,000000045369,1
11110  1000020000000074,49,11110  149,000000045370,1
11110  1000020000000074,51,11110  151,000000045371,1
11110  1000020000000074,55,11110  155,000000045372,1
11110  1000020000000074,56,11110  156,000000045373,1
11110  1000020000000074,62,11110  162,000000045374,1
11110  1000020000000074,63,11110  163,000000045375,1
11110  1000020000000074,65,11110  165,000000045376,1
11110  1000020000000074,68,11110  168,000000045377,1
11110  1000020000000074,70,11110  170,000000045378,1
11110  1000020000000074,71,11110  171,000000045379,1
11110  1000020000000074,73,11110  173,000000045380,1
11110  1000020000000074,79,11110  179,000000045381,1
11110  1000020000000074,84,11110  184,000000045382,1
11110  1000020000000074,88,11110  188,000000045383,1
11110  1000020000000074,89,11110  189,000000045384,1
11110  1000020000000074,101,11110  1101,000000045385,1
11110  1000020000000074,107,11110  1107,000000045386,1
11110  1000020000000074,109,11110  1109,000000045387,1
11110  1000020000000074,117,11110  1117,000000045388,1
11110  1000020000000074,119,11110  1119,000000045389,1
11110  1000020000000074,120,11110  1120,000000045390,1
11110  1000020000000074,128,11110  1128,000000045391,1
11110  1000020000000074,130,11110  1130,000000045392,1
11110  1000020000000074,135,11110  1135,000000045393,1
11110  1000020000000074,139,11110  1139,000000045394,1
11110  1000020000000074,140,11110  1140,000000045395,1
11110  1000020000000074,144,11110  1144,000000045396,1
11110  1000020000000074,148,11110  1148,000000045397,1
11110  1000020000000074,150,11110  1150,000000045398,1
11110  1000020000000074,160,11110  1160,000000045399,1
11110  1000020000000074,166,11110  1166,000000045400,1
11110  1000020000000074,181,11110  1181,000000045401,1
11110  1000020000000074,189,11110  1189,000000045402,1
11110  1000020000000074,207,11110  1207,000000045403,1
11110  1000020000000074,208,11110  1208,000000045404,1
11110  1000020000000074,219,11110  1219,000000045405,1
11110  1000020000000074,220,11110  1220,000000045406,1
11110  1000020000000074,225,11110  1225,000000045407,1
11110  1000020000000074,226,11110  1226,000000045408,1
11110  1000020000000074,227,11110  1227,000000045409,1
11110  1000020000000074,233,11110  1233,000000045410,1
11110  1000020000000074,236,11110  1236,000000045411,1
11110  1000020000000074,260,11110  1260,000000045412,1
11110  1000020000000074,264,11110  1264,000000045413,1
11110  1000020000000074,275,11110  1275,000000045414,1
11110  1000020000000074,281,11110  1281,000000045415,1
11110  1000020000000074,282,11110  1282,000000045416,1
11110  1000020000000074,289,11110  1289,000000045417,1
11110  1000020000000074,290,11110  1290,000000045418,1
11110  1000020000000074,297,11110  1297,000000045419,1
11110  1000020000000074,299,11110  1299,000000045420,1
11110  1000020000000074,306,11110  1306,000000045421,1
11110  1000020000000074,309,11110  1309,000000045422,1
11110  1000020000000074,316,11110  1316,000000045423,1
11110  1000020000000074,318,11110  1318,000000045424,1
11110  1000020000000074,323,11110  1323,000000045425,1
11110  1000020000000074,350,11110  1350,000000045426,1
11145  1000750000000006,166,11145  1166,000000045438,1
11152  1000730000000007,12,11152  112,000000045450,1
11152  1000730000000007,13,11152  113,000000045451,1
11152  1000730000000007,17,11152  117,000000045452,1
1115   2000380000000048,15,1115   215,000000045849,2
1115   2000380000000048,26,1115   226,000000045850,2
